UPC1,Descrption,Price,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor ,GR,GC,VR,VC
40000004516,Denim Tie Dress,54.99,Apparel,Dress,,,,1,0,0,0
40000004516,Denim Tie Dress,54.99,Apparel,Dress,,,,1,0,0,0
40000004516,Denim Tie Dress,54.99,Apparel,Dress,,,,0,1,0,0
40000004517,L/S 2 Pocket Top,42.99,Apparel,Top,,,,1,0,0,0
40000004517,L/S 2 Pocket Top,42.99,Apparel,Top,,,,0,1,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,1,0,0,0
40000004518,Soft Cropped Jacket,52.99,Apparel,Top,,,,0,1,0,0
40000004519,Tart Rain Dress Python,142.99,Apparel,Dress,,,,0,0,1,0
40000004519,Tart Rain Dress Python,142.99,Apparel,Dress,,,Tart,0,0,0,1
40000004519,Tart Rain Dress Python,142.99,Apparel,Dress,,,Tart,0,0,0,1
40000004520,Tart Constance Dress,164.99,Apparel,Dress,,,,0,0,1,0
40000004520,Tart Constance Dress,164.99,Apparel,Dress,,,,0,0,1,0
40000004520,Tart Constance Dress,164.99,Apparel,Dress,,,,0,0,0,1
40000004520,Tart Constance Dress,164.99,Apparel,Dress,,,,0,0,0,1
40000004520,Tart Constance Dress,164.99,Apparel,Dress,,,,0,0,0,1
40000004521,Tart Charly Dress,149.99,Apparel,Dress,,,,0,0,1,0
40000004521,Tart Charly Dress,149.99,Apparel,Dress,,,Tart,0,0,0,1
40000004521,Tart Charly Dress,149.99,Apparel,Dress,,,Tart,0,0,0,1
40000004521,Tart Charly Dress,149.99,Apparel,Dress,,,Tart,0,0,0,1
40000004522,Tart Louis Tank Black,79.99,Apparel,Top,,,,0,0,1,0
40000004523,Tart Loona Top Grey,84.99,Apparel,,,,,0,0,1,0
40000004523,Tart Loona Top Grey,84.99,Apparel,Top,Shirt,Loona,Tart,0,0,0,1
40000004523,Tart Loona Top Grey,84.99,Apparel,Top,Shirt,Loona,Tart,0,0,0,1
40000004523,Tart Loona Top Grey,84.99,Apparel,Top,Shirt,Loona,Tart,0,0,0,1
40000004524,Tart Eilen Top,74.99,Apparel,Top,,,Tart Collection,0,0,1,0
40000004524,Tart Eilen Top,74.99,Apparel,Top,,,Tart,0,0,0,1
40000004524,Tart Eilen Top,74.99,Apparel,Top,,,Tart,0,0,0,1
40000004524,Tart Eilen Top,74.99,Apparel,Top,,,Tart,0,0,0,1
40000004525,Tart Jacket Black,149.99,Apparel,Outer Wear,Blazer,,,0,0,1,0
40000004525,Tart Jacket Black,149.99,Apparel,Top,,,Tart,0,0,0,1
40000004525,Tart Jacket Black,149.99,Apparel,Top,,,Tart,0,0,0,1
40000004525,Tart Jacket Black,149.99,Apparel,Top,,,Tart,0,0,0,1
40000004526,Tart Blazer Olive,169.99,Apparel,,,,,0,0,1,0
40000004526,Tart Blazer Olive,169.99,Apparel,,,,,0,0,1,0
40000004526,Tart Blazer Olive,169.99,Apparel,,,,,0,0,1,0
40000004526,Tart Blazer Olive,169.99,Apparel,Top,Blazer,,Tart,0,0,0,1
40000004526,Tart Blazer Olive,169.99,Apparel,Top,Blazer,,Tart,0,0,0,1
40000004527,Z Supply Camo,34.99,Apparel,,,,,0,0,1,0
40000004527,Z Supply Camo,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,,,,,0,0,1,0
40000004528,Z Supply Sno Yarn,34.99,Apparel,Dress,,,,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004528,Z Supply Sno Yarn,34.99,Apparel,Top,,,Z Supply,0,0,0,1
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,1,0,0,0
40000004529,denim flat with wrap tassel,24.99,Footwear,Flat,,,,0,1,0,0
40000004530,Tan/Wine Print Dress,49.99,Apparel,Dress,,,,1,0,0,0
40000004530,Tan/Wine Print Dress,49.99,Apparel,Dress,,,,1,0,0,0
40000004530,Tan/Wine Print Dress,49.99,Apparel,Dress,,,,1,0,0,0
40000004530,Tan/Wine Print Dress,49.99,Apparel,Dress,,,,0,1,0,0
40000004531,Black Dress,34.99,Apparel,Dress,,,,0,1,0,0
40000004532,En Creme White Top,37.99,Apparel,Top,,,,1,0,0,0
40000004532,En Creme White Top,37.99,Apparel,Top,,,,1,0,0,0
40000004532,En Creme White Top,37.99,Apparel,Top,,,,1,0,0,0
40000004532,En Creme White Top,37.99,Apparel,Top,,,,0,1,0,0
40000004533,Free People Tee,58,Apparel,,,,,0,0,1,0
40000004533,Free People Tee,58,Apparel,,,,,0,0,1,0
40000004533,Free People Tee,58,Apparel,,,,,0,0,1,0
40000004533,Free People Tee,58,Apparel,,,,,0,0,0,1
40000004533,Free People Tee,58,Apparel,,,,,0,0,0,1
40000004533,Free People Tee,58,Apparel,,,,,0,0,0,1
40000004533,Free People Tee,58,Apparel,,,,,0,0,0,1
40000004533,Free People Tee,58,Apparel,,,,,0,0,0,1
40000004534,POL Lace Up Blue Top,42.99,Apparel,Top,,,,1,0,0,0
40000004534,POL Lace Up Blue Top,42.99,Apparel,Top,,,,1,0,0,0
40000004534,POL Lace Up Blue Top,42.99,Apparel,Top,,,,1,0,0,0
40000004535,POL Embroidered Vest,44.99,Apparel,Top,,,,1,0,0,0
40000004535,POL Embroidered Vest,88.99,Apparel,Top,,,,1,0,0,0
40000004535,POL Embroidered Vest,44.99,Apparel,Top,,,,1,0,0,0
40000004535,POL Embroidered Vest,44.99,Apparel,Top,,,,0,1,0,0
40000004536,Y@H White FRont Twist Top,49.99,Apparel,,,,,0,0,1,0
40000004536,Y@H White FRont Twist Top,49.99,Apparel,Top,Shirt,,Young At Heart,0,0,0,1
40000004536,Y@H White FRont Twist Top,49.99,Apparel,Top,Shirt,,Young At Heart,0,0,0,1
40000004537,Y@H GRey Twist Tunic,85.99,Apparel,,,,,0,0,1,0
40000004537,Y@H GRey Twist Tunic,85.99,Apparel,Top,,,,0,0,0,1
40000004537,Y@H GRey Twist Tunic,85.99,Apparel,Top,,,,0,0,0,1
40000004537,Y@H GRey Twist Tunic,85.99,Apparel,Top,,,,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,,,,,0,0,1,0
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,Tshirt,,PPLA,0,0,1,0
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004538,PPLA Distressed Tee Black/Grey,54.99,Apparel,Top,,,PPLA,0,0,0,1
40000004539,PPLA Arrow Wash Tank,44.99,Apparel,Top,,,,0,0,1,0
40000004539,PPLA Arrow Wash Tank,44.99,Apparel,Top,,,PPLA,0,0,0,1
40000004539,PPLA Arrow Wash Tank,44.99,Apparel,Top,,,PPLA,0,0,0,1
40000004539,PPLA Arrow Wash Tank,44.99,Apparel,Top,,,PPLA,0,0,0,1
40000004540,PPLA  Mya Contrast Tank,57.99,Apparel,,,,,0,0,1,0
40000004540,PPLA  Mya Contrast Tank,57.99,Apparel,Top,,,PPLA,0,0,0,1
40000004540,PPLA  Mya Contrast Tank,57.99,Apparel,Top,,,PPLA,0,0,0,1
40000004540,PPLA  Mya Contrast Tank,57.99,Apparel,Top,,,PPLA,0,0,0,1
40000004541,Yellow Gold 17oz,42,Giftware ,Bottle,,,Swell,0,0,1,0
40000004541,Yellow Gold 17oz,42,Accessory ,,,,,0,0,1,0
40000004541,Yellow Gold 17oz,42,Giftware,Bottle,,,Swell,0,0,0,1
40000004541,Yellow Gold 17oz,42,Giftware,Bottle,,,Swell,0,0,0,1
40000004541,Yellow Gold 17oz,42,Accessory,Handbands,,,Swell,0,0,0,1
40000004542,Ocean Blue Shimmer 25oz,45,Giftware ,Bottle,,,Swell,0,0,1,0
40000004542,Ocean Blue Shimmer 25oz,45,Giftware ,Bottle,,,Swell,0,0,1,0
40000004542,Ocean Blue Shimmer 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004542,Ocean Blue Shimmer 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004543,Sand Python 17oz,35,Accessory ,,,,,0,0,1,0
40000004543,Sand Python 17oz,35,Accessory ,,,,,0,0,1,0
40000004544,Lilywood 25oz,45,Giftware ,Bottle,,,Swell,0,0,1,0
40000004544,Lilywood 25oz,45,Giftware ,Bottle,,,Swell,0,0,1,0
40000004544,Lilywood 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004544,Lilywood 25oz,45,Accessory ,Bottle,,,Swell,0,0,0,1
40000004544,Lilywood 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004545,Birchwood 25oz,45,Accessory ,,,,,0,0,1,0
40000004545,Birchwood 25oz,45,Accessory ,,,,,0,0,1,0
40000004545,Birchwood 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004545,Birchwood 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004545,Birchwood 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004546,Navy Alligator 25oz,45,Giftware ,Bottle,,,Swell,0,0,1,0
40000004546,Navy Alligator 25oz,45,Giftware,Bottle,,,Swell,0,0,0,1
40000004546,Navy Alligator 25oz,45,Accessory,Handbands,,,Swell,0,0,0,1
40000004547,Festival of Colors 17oz,35,Giftware,Bottle,,,Swell,0,0,0,1
40000004547,Festival of Colors 17oz,35,Giftware,Bottle,,,Swell,0,0,0,1
40000004548,Groceries Dress,79.99,Apparel,Dress,,,Groceries,0,0,0,1
40000004548,Groceries Dress,79.99,Apparel,Dress,,,Groceries,0,0,0,1
40000004551,Headbands of Hope,48,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000004551,Headbands of Hope,48,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000004551,,48,,,,,,0,0,0,1
40000004552,Headbands of Hope,48,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000004552,,44,,,,,,0,0,0,1
40000004553,Headbands of Hope,48,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000004553,,56,,,,,,0,0,0,1
40000004553,,46,,,,,,0,0,0,1
40000004554,,56,,,,,,0,0,0,1
40000004554,,56,,,,,,0,0,0,1
40000004554,,56,,,,,,0,0,0,1
40000593563,,23,,,,,,0,0,0,1
40004987001,,24,,,,,,0,1,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,1,0,0,0
40005719001,,15,,,,,,0,1,0,0
40005720001,,15,,,,,,1,0,0,0
40005721001,,8,,,,,,1,0,0,0
40005721001,,8,,,,,,1,0,0,0
40005721001,,8,,,,,,1,0,0,0
40005721001,,8,,,,,,1,0,0,0
40005721001,,10,,,,,,1,0,0,0
40005721001,,10,,,,,,1,0,0,0
40005721001,,10,,,,,,1,0,0,0
40005721001,,8,,,,,,0,1,0,0
40005722001,,12,,,,,,1,0,0,0
40005722001,,12,,,,,,0,1,0,0
40005815001,,16,,,,,,1,0,0,0
40005815001,,16,,,,,,0,1,0,0
40005816001,,18,,,,,,0,1,0,0
40006150001,Tank Seamless Sand,26,Apparel,Top,,,,0,0,0,1
40006151001,Tank Seamless Pink,26,Apparel,Top,,,,0,0,0,1
40006152001,Tank Seamless Coral,26,Apparel,Top,Tank,,,0,0,0,1
40006152001,Tank Seamless Coral,26,Apparel,Top,Tank,,,0,0,0,1
40006153001,Classic 3/4 Sleeve Ivory,38,Apparel,,,,,0,0,1,0
40006153001,Classic 3/4 Sleeve Ivory,38,Apparel,,,,,0,0,1,0
40006153001,Classic 3/4 Sleeve Ivory,38,Apparel,,,,,0,0,1,0
40006153001,Classic 3/4 Sleeve Ivory,38,Apparel,Top,,,,0,0,0,1
40006200001,SS T-Shirt - Various,34,Apparel,Top,T Shirt,,Local Celebrity,0,0,0,1
40006200001,SS T-Shirt - Various,34,Apparel,Top,T Shirt,,Local Celebrity,0,0,0,1
40006201001,LS Group Hug,62,Apparel,Top,,,,0,0,0,1
40006202001,LS Local Celebrity,62,Apparel,Top,,,,0,0,0,1
40006228001,Shane Cardigan,94,Apparel,,,,,0,0,0,1
40006228001,Shane Cardigan,94,Apparel,,,,,0,0,0,1
40006228001,Shane Cardigan,94,Apparel,,,,,0,0,0,1
40006238001,Black Skirt - Sale,48,Apparel,,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006262001,Pant Slate-Black - Sale,128,Apparel,Bottom,,,,0,0,0,1
40006273001,Jeans-Chloe Boot Onyx Sz. 27,116,Apparel,Bottom,Pant,Denim,,0,0,0,1
40006274001,Jeans-Chloe Boot Onyx Sz. 28,116,Apparel,Bottom,Pant,Denim,,0,0,0,1
40006275001,Jeans-Chloe Boot Onyx Sz. 29,116,Apparel,Bottom,Pant,Denim,,0,0,0,1
40006295001,Ankle Leggings - Black,24,Apparel,Bottom,,,,0,0,0,1
40006295001,Ankle Leggings - Black,24,Apparel,Bottom,,,,0,0,0,1
40006295001,Ankle Leggings - Black,24,Apparel,Bottom,,,,0,0,0,1
40006300001,Lace Bandeau - Taupe,28,Apparel,Bandeau,,,,0,0,0,1
40006302001,Lace Bandeau - Black,28,Apparel,Bandeau,,,,0,0,0,1
40006305001,Lace Ivory/Floral Bralette,38,Apparel,Bralette,,,,0,0,0,1
40006305001,Lace Ivory/Floral Bralette,38,Apparel,Bralette,,,,0,0,0,1
40006308001,Boyshort Combo pack - Various,40,Apparel,,,,,0,0,0,1
40006308001,Boyshort Combo pack - Various,40,Apparel,,,,,0,0,0,1
40006308001,Boyshort Combo pack - Various,40,Apparel,,,,,0,0,0,1
40006308001,Boyshort Combo pack - Various,40,Apparel,,,,,0,0,0,1
40006312001,Ivory Slip,34,Apparel,Top,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006319001,Thong Panties - Various Colors,20,Apparel,,,,,0,0,0,1
40006320001,Boy Short Panties - Various Co,29,Apparel,,,,,0,0,0,1
40006320001,Boy Short Panties - Various Co,29,Apparel,,,,,0,0,0,1
40006320001,Boy Short Panties - Various Co,29,Apparel,,,,,0,0,0,1
40006320001,Boy Short Panties - Various Co,29,Apparel,,,,,0,0,0,1
40006320001,Boy Short Panties - Various Co,29,Apparel,,,,,0,0,0,1
40006321001,Camisole-Various,22,Apparel,Top,,,,0,0,0,1
40006323001,Echotext Gloves - Various,35,,,,,,0,0,0,1
40006328001,Hat Color 805,38,,,,,,0,0,0,1
40006329001,Gloves Color 474,35,Apparel,,,,,0,0,0,1
40006333001,Gloves Color 524,35,Apparel,,,,,0,0,0,1
40006336001,Scarf - B/W Color 003,58,Apparel,,,,,0,0,0,1
40006336001,Scarf - B/W Color 003,58,Apparel,,,,,0,0,0,1
40006336001,Scarf - B/W Color 003,58,,,,,,0,0,0,1
40006339001,Grey Poof Trucker Cap,28,,,,,,0,0,0,1
40006340001,Bands/Hairties,15,Accessory,,,,,0,0,0,1
40006340001,Bands/Hairties,15,Accessory,,,,,0,0,0,1
40006354001,Scarf - Vintage Pink,79,,,,,,0,0,0,1
40006356001,Headbands - Various,22,Accessory,Handbands,,,Headbands of Hope,0,0,0,1
40006356001,Headbands - Various,22,Accessory,Handbands,,,Headbands of Hope,0,0,0,1
40006363001,Knit Beanie Style 2,80,,,,,,0,0,0,1
40006370001,Natural Sea Sponge,24,Bath/Body,,,,,0,0,0,1
40006370001,Natural Sea Sponge,24,Bath/Body,,,,,0,0,0,1
40006371001,Lemon Verbena Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006371001,Lemon Verbena Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006371001,Lemon Verbena Soap,10,Bath&Body,,,,,0,0,0,1
40006373001,Marine Soap,10,Bath&Body,,,,,0,0,0,1
40006373001,Marine Soap,10,Bath&Body,,,,,0,0,0,1
40006373001,Marine Soap,10,Giftware,Soap,,,,0,0,0,1
40006375001,Watercress Mint Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006375001,Watercress Mint Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006375001,Watercress Mint Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006375001,Watercress Mint Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006376001,HoneySuckle Soap,10,Bath&Body,Soap,,,,0,0,0,1
40006376001,HoneySuckle Soap,10,Bath&Body,,,,,0,0,0,1
40006377001,Blood Orange Amber,10,Bath&Body,,,,,0,0,0,1
40006377001,Blood Orange Amber,10,Bath&Body,,,,,0,0,0,1
40006377001,Blood Orange Amber,10,Bath&Body,,,,,0,0,0,1
40006378001,Original Hand Cream,26,Bath&Body,,,,,0,0,0,1
40006378001,Original Hand Cream,26,Bath&Body,,,,,0,0,0,1
40006378001,Original Hand Cream,26,Bath&Body,,,,,0,0,0,1
40006379001,Original Parfum,44,Bath&Body,,,,,0,0,0,1
40006379001,Original Parfum,44,Bath&Body,,,,,0,0,0,1
40006380001,Original Room Spray,22,Bath&Body,,,,,0,0,0,1
40006380001,Original Room Spray,22,Bath&Body,,,,,0,0,0,1
40006380001,Original Room Spray,22,Bath&Body,,,,,0,0,0,1
40006380001,Original Room Spray,22,Bath&Body,,,,,0,0,0,1
40006381001,Original Salve,10,Giftware,,,,,0,0,0,1
40006381001,Original Salve,10,Giftware,,,,,0,0,0,1
40006382001,Original Bath Salts,12,Bath&Body,,,,,0,0,0,1
40006382001,Original Bath Salts,12,Bath&Body,,,,,0,0,0,1
40006382001,Original Bath Salts,12,Bath&Body,,,,,0,0,0,1
40006383001,Citrus-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006383001,Citrus-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006383001,Citrus-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006383001,Citrus-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006383001,Citrus-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006384001,Tallboy-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
40006385001,Obsessive-Wet Wipes,4,Bath/Body,,,,Knock Knock,0,0,0,1
