UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
40000004462 ,     1181456P ,  GoodHyouman Jamie-Mock Dress  , 58 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40000004464 ,       LJ0009 ,  Arrow Pendant  , 45 , $18.00  ,  Accessory   ,  Jewelry  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000004474 ,   45MYD10328 ,  GT5 Olive L/S  , 39 , $14.50  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004475 ,   45MYT10372 ,  GT5 Wine L/S  , 39 , $13.75  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000004476 , 32313 ,  Wilt Grey/Rust Shrunken Tank  , 87 , $39.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 6 , 10
40000004477 , 32585 ,  Wilt Blue/Putty Vintage V-Neck  , 97 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 8 , 12
40000004478 , 32727 ,  Wilt Blue/White Twisted Rib  , 118 , $53.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004479 ,       NB6548 ,  NIKIBIKI Vintage Legging  , 37 , $13.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004480 ,   MM6-08FF06 ,  Mumu Flamingo Romper  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004481 ,  MM6-111SB08 ,  Mumu Bluebird Cloud Mini Dress  , 165 , $66.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 5 , 8
40000004482 ,  MM6-111TW21 ,  Mumu White Cloud Mini Dress  , 165 , $66.00  ,  Apparel  ,  Dress  ,    ,    ,  Mumu  , 0 , 0 , 2 , 4 , 6
40000004483 ,  MM6-112SB08 ,  Mumu Bluebird Cloud Tunic  , 140 , $56.00  ,  Apparel   ,  Top  ,  Tunic  ,    ,  Mumu   , 0 , 0 , 4 , 2 , 6
40000004484 ,  MM6-118BM08 ,  Mumu Blue Mus Tank  , 135 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004485 ,  MM6-136HP16 ,  Mumu Hibiscus Graphic Tank  , 87 , $34.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 4 , 1 , 5
40000004486 ,  MM6-142AP07 ,  Mumu Aquarius Paisely Tank  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 5 , 7
40000004487 ,  MM6-156WS16 ,  Mumu Waterfalls Tank  , 109 , $44.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004488 ,  MM6-184HB10 ,  Mumu Blue Tie Dye Tank  , 94 , $38.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 2 , 3 , 5
40000004489 ,  MM6-189BC16 ,  Mumu Beach Bound Tee  , 87 , $35.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 3 , 2 , 5
40000004490 ,  MM6-206FC46 ,  Mumu Bonfire Crisp Pom Shorts  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 4 , 7
40000004491 ,  MM6-312CL07 ,  Mumu Casa Love Emboridery  , 154 , $62.00  ,  Apparel  ,  Top  ,  Tunic  ,    ,  Mumu  , 0 , 0 , 3 , 3 , 6
40000004492 ,  MM6-313ST02 ,  Mumu Bonfire Sweater  , 164 , $66.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004493 ,   MM6-34AP07 ,  Mumu Aquarius Paisely Tunic  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40000004494 ,      1690BUR ,  Nation Cori Tee Black  , 79 , $34.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004495 ,     1690BURE ,  Nation Cori Tee Elderberry  , 79 , $34.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004496 ,      1707CMD ,  Nation Gretchen Tee Black  , 76 , $33.00  ,  Apparel  ,  Top  ,  T Shirt   ,    ,  Nation  , 0 , 0 , 0 , 4 , 4
40000004497 ,     1707CMDW ,  Nation Gretchen Tee White  , 76 , $33.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 6 , 6 , 12
40000004498 ,      1709CMD ,  Nation Bowie Tee Olive  , 85 , $37.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 4 , 9
40000004499 ,      1716JSM ,  Nation Georgina Henley Camel  , 99 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000004500 ,     1716JSMN ,  Nation Georgina Henley Natural  , 99 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004501 ,      1719BUR ,  Nation Leona Henley Grey  , 87 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004502 ,     1719BURN ,  Nation Leona Henley Navy  , 89 , $39.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004503 ,      1720BUR ,  Nation Tricia Tee Black  , 87 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 5 , 9
40000004504 ,      2359JSM ,  Nation joanna Dress Olive  , 99 , $43.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000004505 ,      3209BUR ,  Nation Viola Tank Elderberry  , 85 , $37.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004506 ,      3217CMD ,  Nation Glenn Muscle Tank Olive  , 53 , $23.00  ,  Apparel  ,  Top  ,    ,    ,  Nation  , 0 , 0 , 0 , 5 , 5
40000004507 ,      RL20995 ,  Y@H Lawn Slvless Tank  , 59 , $27.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004508 ,  MM6-112RC08 ,  Mumu Pete Tunic Rainforest  , 139 , $56.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004509 ,  MM6-118JJ10 ,  Mumu Garrett Tank Jungle Juice  , 134 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 3 , 7
40000004510 ,  MM6-133CP14 ,  Mumu Circus Mini Dress  , 154 , $62.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004511 ,   MM6-16BC46 ,  Mumu Banna Split Pants  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004512 ,   MM6-24RC08 ,  Mumu Sawyer Short Rainforest  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 6 , 10
40000004513 ,   MM6-76TL10 ,  Mumu Katy Halter Dress Topical  , 154 , $62.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 3 , 7
40000004514 ,      3420S15 ,  Red Coat with Sequin  , 49 , $14.90  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004515 ,     IJ564014 ,  Moto Jacket Grey  , 49 , $12.90  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004516 ,        DL48A ,  Denim Tie Dress  , 54 , $21.90  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004517 ,        T3892 ,  L/S 2 Pocket Top  , 42 , $13.90  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000004518 ,      MR62372 ,  Soft Cropped Jacket  , 52 , $20.90  ,  Apparel  ,  Top  ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40000004519 ,       T10102 ,  Tart Rain Dress Python  , 142 , $64.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004520 ,       T10353 ,  Tart Constance Dress  , 164 , $74.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004521 ,       T10418 ,  Tart Charly Dress  , 149 , $68.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004522 ,        T6593 ,  Tart Louis Tank Black  , 79 , $34.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000004523 ,       T80081 ,  Tart Loona Top Grey  , 84 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004524 ,       T80104 ,  Tart Eilen Top  , 74 , $34.00  ,  Apparel  ,  Top  ,    ,    ,  Tart Collection  , 0 , 0 , 1 , 3 , 4
40000004525 ,        T9809 ,  Tart Jacket Black  , 149 , $68.00  ,  Apparel  ,  Outer Wear  ,  Blazer  ,    ,    , 0 , 0 , 1 , 3 , 4
40000004526 ,        T9846 ,  Tart Blazer Olive  , 169 , $78.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004527 ,     ZT155077 ,  Z Supply Camo  , 34 , $12.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 0 , 2
40000004528 ,     ZT163114 ,  Z Supply Sno Yarn  , 34 , $12.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 8 , 13 , 21
40000004529 ,   SEQUEL-18S ,  denim flat with wrap tassel  , 24 , $8.50  ,  Footwear  ,  Flat  ,    ,    ,    , 9 , 1 , 0 , 0 , 10
40000004530 ,  INW8513298T ,  Tan/Wine Print Dress  , 49 , $17.95  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004531 ,      DR273BL ,  Black Dress  , 34 , $12.95  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004532 ,    ET52073XZ ,  En Creme White Top  , 37 , $11.50  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004533 ,     OB523605 ,  Free People Tee  , 58 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 5 , 8
40000004534 ,       RCT200 ,  POL Lace Up Blue Top  , 42 , $16.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 0 , 0 , 0 , 3
40000004535 ,       RCT165 ,  POL Embroidered Vest  , 44 , $17.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004536 ,      G410987 ,  Y@H White FRont Twist Top  , 49 , $19.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004537 ,       R41064 ,  Y@H GRey Twist Tunic  , 85 , $39.99  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004538 , 114064 ,  PPLA Distressed Tee Black/Grey  , 54 , $24.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 6 , 8
40000004539 ,        T2934 ,  PPLA Arrow Wash Tank  , 44 , $20.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004540 ,    TK7194784 ,  PPLA  Mya Contrast Tank  , 57 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004541 ,    MEYG17B15 ,  Yellow Gold 17oz  , 42 , $20.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 3 , 5
40000004542 ,   LWB-BLUE02 ,  Ocean Blue Shimmer 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 2 , 4
40000004543 ,  LESP-17-B15 ,  Sand Python 17oz  , 35 , $16.00  ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 2 , 0 , 2
40000004544 ,  WOLW-25-B15 ,  Lilywood 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 3 , 5
40000004545 ,     LWB-BRCH ,  Birchwood 25oz  , 45 , $22.00  ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004546 ,  LENA-25-B14 ,  Navy Alligator 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 1 , 2 , 3
40000004547 ,   FELI-17-EX ,  Festival of Colors 17oz  , 35 , $16.00  ,  Giftware  ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 0 , 2 , 2
40000004548 , 130341 , Groceries Maxi Dress Black , 79 , - ,  Apparel  ,  Dress  ,    ,    ,  Groceries  , 0 , 0 , 0 , 2 , 2
40000004551 ,        RAZ48 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 2 , 1 , 3
40000004552 ,        RAZ44 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 1 , 1 , 2
40000004553 ,        RAZ56 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 1 , 2 , 3
40000004554 ,     RAZEAR56 , Razmus Tear Drop Earrings , 56 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40000593563 ,   ,    , 23 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40004987001 ,      C701000 ,    , 24 , $9.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40005719001 ,     CML00200 ,    , 15 , $5.10  ,    ,    ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40005720001 ,     CML01800 ,    , 15 , $5.10  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40005721001 ,     TB000100 ,    , 8 , $2.20  ,    ,    ,    ,    ,    , 7 , 1 , 0 , 0 , 8
40005722001 ,     TB010500 ,    , 12 , $3.85  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40005815001 ,     CMLX0100 ,    , 16 , $5.85  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40005816001 ,      LG00200 ,    , 18 , $6.70  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40006150001 ,     AMBSAND3 ,  Tank Seamless Sand  , 26 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006151001 ,      AMBPNK4 ,  Tank Seamless Pink  , 26 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006152001 ,      AMBCRL5 ,  Tank Seamless Coral  , 26 , - ,  Apparel  ,  Top  ,  Tank  ,    ,    , 0 , 0 , 0 , 2 , 2
40006153001 ,     AMB3/4IV ,  Classic 3/4 Sleeve Ivory  , 38 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40006200001 ,     LCTSHRT5 ,  SS T-Shirt - Various  , 34 , - ,  Apparel  ,  Top  ,  T Shirt  ,    ,  Local Celebrity  , 0 , 0 , 0 , 2 , 2
40006201001 ,       LCGRP6 ,  LS Group Hug  , 62 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006202001 ,        LCLC7 ,  LS Local Celebrity  , 62 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006228001 ,     PPLASHC4 ,  Shane Cardigan  , 94 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006238001 ,      FPSKRT4 ,  Black Skirt - Sale  , 48 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006262001 ,      FPSLTP7 ,  Pant Slate-Black - Sale  , 128 , - ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40006273001 ,     L99BOO27 ,  Jeans-Chloe Boot Onyx Sz. 27  , 116 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,    , 0 , 0 , 0 , 1 , 1
40006274001 ,     L99BOO28 ,  Jeans-Chloe Boot Onyx Sz. 28  , 116 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,    , 0 , 0 , 0 , 1 , 1
40006275001 ,     L99BOO29 ,  Jeans-Chloe Boot Onyx Sz. 29  , 116 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,    , 0 , 0 , 0 , 1 , 1
40006295001 ,      CIANKL6 ,  Ankle Leggings - Black  , 24 , - ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006300001 ,      FPBNDT1 ,  Lace Bandeau - Taupe  , 28 , - ,  Apparel  ,  Bandeau  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006302001 ,      FPBNDB3 ,  Lace Bandeau - Black  , 28 , - ,  Apparel  ,  Bandeau  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006305001 ,     FPIBRIF5 ,  Lace Ivory/Floral Bralette  , 38 , - ,  Apparel  ,  Bralette  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006308001 ,      FPIBYS3 , Boyshort Combo pack - Various Colors , 40 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40006312001 ,    FPISLPIV8 ,  Ivory Slip  , 34 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006319001 ,      HPPNTY1 ,  Thong Panties - Various Colors  , 20 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40006320001 ,      HPPNTY2 , Boy Short Panties - Various Colors , 29 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40006321001 ,      UCCAMI1 ,  Camisole-Various  , 22 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006323001 ,      EDTEXT2 ,  Echotext Gloves - Various  , 35 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006328001 ,       EDH805 ,  Hat Color 805  , 38 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006329001 ,       EDG474 ,  Gloves Color 474  , 35 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006333001 ,       EDG524 ,  Gloves Color 524  , 35 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006336001 ,      EDBW003 ,  Scarf - B/W Color 003  , 58 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006339001 ,     EDGRPFH3 ,  Grey Poof Trucker Cap  , 28 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006340001 ,      FBTIES8 ,  Bands/Hairties  , 15 , - ,  Accessory  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006354001 ,      TOVPNK5 ,  Scarf - Vintage Pink  , 79 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006356001 ,     VLHDBND1 ,  Headbands - Various  , 22 , - ,  Accessory  ,  Handbands  ,    ,    ,  Headbands of Hope  , 0 , 0 , 0 , 2 , 2
40006363001 ,     VBEANFL2 ,  Knit Beanie Style 2  , 80 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006370001 ,      BARRSS1 ,  Natural Sea Sponge  , 24 , - ,  Bath/Body  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006371001 ,      BCSOAP1 ,  Lemon Verbena Soap  , 10 , - ,  Bath&Body  ,  Soap  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006373001 ,      BCSOAP3 ,  Marine Soap  , 10 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006375001 ,      BCSOAP5 ,  Watercress Mint Soap  , 10 , - ,  Bath&Body  ,  Soap  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40006376001 ,      BCSOAP6 ,  HoneySuckle Soap  , 10 , - ,  Bath&Body  ,  Soap  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006377001 ,      BCSOAP7 ,  Blood Orange Amber  , 10 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006378001 ,       BCOHC1 ,  Original Hand Cream  , 26 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006379001 ,       BCOPA2 ,  Original Parfum  , 44 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006380001 ,       BCORS5 ,  Original Room Spray  , 22 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40006381001 ,       BCOHS6 ,  Original Salve  , 10 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006382001 ,       BCOBS7 ,  Original Bath Salts  , 12 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006383001 ,       BQWWC9 ,  Citrus-Wet Wipes  , 4 , - ,  Bath/Body  ,    ,    ,    ,  Knock Knock  , 0 , 0 , 0 , 5 , 5
40006384001 ,      BQWWTB1 ,  Tallboy-Wet Wipes  , 4 , - ,  Bath/Body  ,    ,    ,    ,  Knock Knock  , 0 , 0 , 0 , 6 , 6
40006385001 ,      BQWWOB2 ,  Obsessive-Wet Wipes  , 4 , - ,  Bath/Body  ,    ,    ,    ,  Knock Knock  , 0 , 0 , 0 , 6 , 6
40006407001 ,      KHSDISH ,  Soapdish  , 18 , - ,  Giftware  ,    ,    ,    ,  Fishes Eddy   , 0 , 0 , 0 , 1 , 1
40006414001 ,      TMPKB09 ,  Kabuki 09 Parfum  , 30 , - ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40006415001 ,      TMPHM10 ,  Honey Moon 10 Parfum  , 30 , - ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40006418001 ,       TMDM13 ,  Song in D Minor 13 Parfum  , 30 , - ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40006419001 ,       TMSS52 ,  Sugar Sugar 52 Parfum  , 30 , - ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006420001 ,      TMMSP54 ,  Marine Sel 54 Parfum  , 30 , - ,  Bath/Body  ,  Parfum  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006423001 ,       TMBB14 ,  Waltz 14 Bubble Bath  , 36 , - ,  Bath/Body  ,  Bubble Bath  ,    ,    ,    , 0 , 0 , 0 , 10 , 10
40006426001 ,      TMLBOM2 ,  Opera Mint Lip Balm  , 10 , - ,  Bath/Body  ,  Lip Balm  ,    ,    ,    , 0 , 0 , 0 , 16 , 16
40006428001 ,      TMLBRW4 ,  Rosewater Lip Balm  , 10 , - ,  Bath/Body  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006431001 ,       TMHM10 ,  Honey & Moon 10 Candle  , 12 , - ,  Bath/Body  ,  Candle  ,    ,    ,    , 0 , 0 , 0 , 10 , 10
40006437001 ,      TMSOAP4 ,  Bird Soap  , 11 , - ,  Bath/Body  ,  Soap  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40006438001 ,      TMLTN03 ,  Eden 03 Lotion  , 20 , - ,  Bath/Body  ,  Lotion  ,    ,    ,    , 0 , 0 , 0 , 22 , 22
40006439001 ,      TMLTN06 ,  Dead Sexy 06 Lotion  , 20 , - ,  Bath/Body  ,  Lotion  ,    ,    ,    , 0 , 0 , 0 , 5 , 5
40006444001 ,      TMLTN54 ,  Marine Sel 54 Lotion  , 20 , - ,  Bath/Body  ,  Lotion  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006445001 ,       TMCOSM ,  Cosmetic Bags-Various  , 14 , - ,  Accessory   ,  Pouch  ,    ,    ,    , 0 , 0 , 0 , 9 , 9
40006475001 ,       APBTK9 ,  Terrarium Kit  , 16 , - ,  Giftware  ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 0 , 2 , 2
40006476001 ,      APBMJL1 ,  Mason Jar Light  , 12 , - ,  Giftware  ,  Bottle  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006482001 ,       AFG2G9 ,  Go to the Gym pillow  , 88 , - ,  Dicor  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006498001 ,       BCOCAN ,  Original Candle  , 30 , - ,  Accessory   ,  Candle  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006499001 ,       BCOTC4 ,  Original Travel Candle  , 10 , - ,  Giftware  ,  Candle  ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40006500001 ,      BQNZIP4 ,  No Zipper Shopping Bags  , 12 , - ,  Accessory   ,  Tote  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40006501001 ,       BQZIP5 ,  Zipper Shopping Bags  , 15 , - ,  Accessory   ,  Handbags  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006505001 ,       ECVAR8 ,  Various Scents  , 16 , - ,  Bath&Body  ,    ,    ,    ,    , 0 , 0 , 0 , 7 , 7
40006510001 ,      DTBOSS1 ,  Like a Boss Mug  , 20 , - ,  Giftware  ,  Mug  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006515001 ,      FETOPO3 ,  Topography Cheese Tray  , 35 , - ,  Giftware  ,  Plate  ,    ,    ,  Fishes Eddy  , 0 , 0 , 0 , 3 , 3
40006516001 ,     FELKMUG4 ,  I Like You Mug  , 19 , - ,  Giftware  ,  Mug  ,    ,    ,    , 0 , 0 , 0 , 8 , 8
40006517001 ,      FEPLKD7 ,  Polka Dot Milk Jug  , 15 , - ,  Dicor  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006518001 ,    FEPCPLAT8 ,  Portion Control Plate  , 12 , - ,  Giftware  ,  Plate  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006519001 ,      FEIMUG9 ,  Intervention Mug  , 15 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006520001 ,      FE8TRAY ,  I Like You 8  Tray  , 25 , - ,  Giftware  ,  Plate  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40006523001 ,    FEARTIST6 ,  Artist Palette Tray  , 35 , - ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006525001 ,     FFHOPG17 ,  Hopside Down Glass  , 20 , - ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 1 , 1
40006529001 ,      FFBEER4 ,  BeerBites  , 18 , - ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 1 , 1
40006540001 ,      GGBOWL2 ,  Party Bowling  , 14 , - ,  Giftware  ,    ,    ,    ,  Fred& Friends  , 0 , 0 , 0 , 7 , 7
40006551001 ,     IMMDISH9 ,  Bunny Dish - Small  , 22 , - ,  Giftware  ,    ,    ,    ,  Fishes Eddy   , 0 , 0 , 0 , 1 , 1
40006558001 ,      IZCOAS3 ,  Pick-Up Line Coasters  , 14 , - ,  Giftware  ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 3 , 3
