Item,Descrption,Cost,UPC1
32727,Wilt Blue/White Twisted Rib,$53.00 ,40000004478
33324,Slit Shrunken Tank,$45.00 ,40000004050
33447,Shifted Trapeze,$48.00 ,40000003806
33455,Asymetrical Tunic,$51.00 ,40000004201
37915,,-,40000001075
37918,,-,40000001076
41600,,-,40000000915
70748,,-,40000002235
76303,,-,40000001285
79128,,-,40000001321
79321,,-,40000000635
90900,,-,40000000478
100201,,-,
100219,,-,40000000163
100502,,-,40005866001
100907,,-,40000001599
101800,,-,40000001222
102201,,-,40003857001
102203,,-,40003858001
102315,,-,40000000340
      1024MF,,-,40000001949
102702,,-,40000001012
102729,,-,40000001009
103029,,-,40000000974
104515,,-,40005412001
106301,,-,40000000108
106502,,-,40005663001
106619,,-,40000000706
      1066MF,,-,40000001946
106801,,-,40003726001
106802,,-,40000001307
106900,,-,40000001013
106903,,-,40000000359
107100,,-,40000000483
107326,,-,40000000466
107501,,-,40000000360
108168,,-,40004183001
108168,,-,4108168
108500,,-,40000000792
108900,,-,40000000484
109301,,-,40000000353
109302,,-,40000000354
109409,,-,40000001112
109418,,-,40000001111
109604,,-,40000001110
109915,,-,40000000356
109916,,-,40000000355
109934,,-,40000001187
110020,,-,40005607001
      11006S,Mamie Ruth,$30.00 ,40000004253
110301,,-,40005975001
110521,,-,40000000301
111102,,-,40005863001
111214,,-,40000001125
111219,,-,40005359001
111701,,-,40000000368
111704,,-,40000000369
111714,,-,40000001126
111807,,-,40000001327
111916,,-,40000000577
112014,,-,40000001124
112201,,-,40000000159
112204,,-,40000000167
112209,,-,40000000166
112211,,-,40000000161
112219,,-,40000000162
112316,,-,40004182001
112316,,-,4112316
112430,,-,40005242001
112508,,-,40002618001
112508,,-,4112508
113219,,-,40000000366
113414,,-,40000001122
113509,,-,40000000362
113513,,-,40000001121
113519,,-,40000000361
113527,,-,40000000363
113901,,-,40000001186
113918,,-,40000001011
114010,Doing It Wrong,$6.00 ,40007786001
114064,PPLA Distressed Tee Black/Grey,$24.00 ,40000004538
      11406A,PPLA Top,$28.00 ,40000004163
114802,,-,40000000095
114809,,-,40000000762
115004,Cluster Fork,$6.00 ,40005424001
115004,Cluster Fork,$6.00 ,40007784001
115005,,-,40000001058
115008,Screw It,$6.00 ,40007785001
115028,Paper Towels,$6.00 ,40007787001
115048,Drink Up Bitches,$6.00 ,40007788001
115052,Graters Gonna Grate,$6.00 ,40007792001
115062,Praise the Lord,$6.00 ,40007789001
115064,Don't Worry Dishes,$6.00 ,40007791001
115066,Chop it like it's Hot,$6.00 ,40007790001
115632,,-,40000001343
116004,,-,40000001185
116414,,-,40000001146
116608,,-,40005220001
116608,,-,4116608
116828,,-,41168028
116828,,-,4116828
117418,,-,40000001014
117508,,-,117508
117710,,-,40005221001
117710,,-,4117710
118408,,-,40003822001
118408,,-,4118408
118410,,-,40005460001
118410,,-,4118410
118702,,-,40000001107
118709,,-,40000001108
118713,,-,40000001109
119410,,-,40005518001
119410,,-,4119410
120004,,-,40000000347
120008,,-,40001179001
120008,,-,4120008
120010,,-,40001180001
120010,,-,4120010
120020,,-,40005465001
      12055T,Mystree Cowl Neck  Dress,$19.00 ,40000004622
120702,,-,40000001273
120810,,-,40003821001
120810,,-,4120810
121010,,-,40004440001
121010,,-,4121010
121410,,-,40004466001
121410,,-,4121410
121910,,-,40004798001
121910,,-,4121910
122110,,-,400122110
122110,,-,4122110
122300,,-,40005751001
122510,,-,40001512001
122510,,-,4122510
122810,,-,40004345001
122810,,-,4122810
123210,,-,123210
123210,,-,4123210
123701,,-,40000001052
123904,,-,40005780001
123910,,-,40004384001
123910,,-,4123910
124001,,-,40000000554
124004,,-,40000000070
124010,,-,40003716001
124010,,-,4124010
124011,,-,40000001046
124100,,-,40005544001
124102,,-,40000001228
124610,,-,40004796001
124610,,-,4124610
124710,,-,40005324001
124710,,-,4124710
125010,,-,40001294001
125010,,-,4125010
125101,,-,40006018001
125111,,-,40005662001
125410,,-,40004013001
125410,,-,4125410
125609,,-,40000000971
125618,,-,40000000972
125634,Square Multi-color rug,-,40000004549
      1259VM,,-,40000001577
126310,,-,126310
126310,,-,4126310
126707,,-,40005791001
126714,,-,40005792001
127510,,-,40001715001
127510,,-,127510
127510,,-,4127510
127512,,-,40001714001
128110,,-,40004705001
128110,,-,4128110
130010,,-,40001178001
130010,,-,4130010
130341,Groceries Maxi Dress Black,-,40000004548
131112,,-,40004386001
131112,,-,4131112
131312,,-,400131312
131312,,-,40004441001
131312,,-,4131312
131510,,-,40004551001
131510,,-,4131510
132000,,-,40000001345
132112,,-,40003528001
132112,,-,4132112
132212,,-,40005519001
132212,,-,4132212
132510,,-,40001515001
132510,,-,4132510
132512,,-,40001513001
132512,,-,4132512
132712,,-,40004467001
132712,,-,4132712
132812,,-,40005625001
132812,,-,4132812
133512,,-,40005222001
133512,,-,4133512
134232,,-,40000001231
134412,,-,40005457001
134412,,-,4134412
134510,,-,40004079001
134510,,-,4134510
134512,,-,40004706001
134512,,-,4134512
134912,,-,40005161001
134912,,-,4134912
135612,,-,40005405001
135612,,-,4135612
135812,,-,40003599001
135812,,-,4135812
136412,,-,40005323001
136412,,-,4136412
136900,,-,40000000695
137104,,-,40005602001
137111,,-,40005603001
137300,,-,40005989001
137512,Earrings,-,137512
137514,,-,40004884001
137514,,-,4137514
138412,,-,40004552001
138412,,-,4138412
      13871R,Mystree Sued Terry Mix Bomber,$32.00 ,40000004621
      13877K,Mystree Croww Cowl Neck Top,$24.00 ,40000004620
138814,,-,400138814
138814,,-,4138814
      1396MD,,-,40000002121
      14027A,,-,40000002042
      14053B,,-,40000002041
141532,,-,40005765001
141604,,-,40000000013
142227,,-,40004365001
142514,,-,40002726001
142514,,-,4142514
143012,,-,40004762001
143012,,-,4143012
143114,,-,40005325001
143114,,-,4143114
146116,,-,40000001880
147514,,-,40001612001
147514,,-,4147514
147516,,-,41475160
147516,,-,147516
147516,,-,4147516
148032,,-,40006061001
148304,,-,40006004001
148332,,-,40006003001
148908,,-,40000000956
149501,,-,40000001149
149518,,-,40000001148
150001,,-,40000000599
150014,,-,40001098001
150014,,-,4150014
150211,,-,40004186001
154418,,-,40004294001
      15468A,,-,40000002036
155016,,-,400155016
155016,,-,40002705001
155016,,-,4155016
155802,,-,40005413001
157804,,-,40005537001
      15G418,,-,40000002712
160021,,-,40000000950
160028,,-,40004188001
      1600AM,PPLA Top,$27.00 ,40000004166
160315,,-,40004189001
160602,,-,40004190001
162811,,-,40000000763
162900,,-,40004274001
163201,,-,40004191001
163402,,-,40004194001
164001,,-,40004275001
164003,,-,
164015,,-,40004276001
164027,,-,40004195001
164116,,-,40004196001
      1664AM,,-,40000002851
166918,,-,40004295001
167729,,-,40000000997
167901,,-,40000000388
168065,,-,40000002661
168620,,-,40004298001
169201,,-,40000001220
      16TB10,TESTER Honey and the Moon Handcreme,$5.00 ,40007576001
      16TB11,TESTER Let Them Eat Cake Handcreme,$5.00 ,40007577001
      16TB12,TESTER Gin and Rosewater Handcreme,$5.00 ,40007578001
      16TB13,TESTER Song in D Minor Handcreme,$5.00 ,40007579001
      16TB15,TESTER French Kiss Handcreme,$5.00 ,40007545001
      16TC10,TESTER Honey and the Moon,$5.00 ,40007558001
      16TC11,TESTER Let Them Eat Cake,$5.00 ,40007559001
      16TC12,TESTER Gin and Rosewater,$5.00 ,40007560001
      16TC13,TESTER Song in D Minor,$5.00 ,40007561001
      16TC15,TESTER French Kiss,$5.00 ,40007562001
      16TC17,TESTER Paper and Cotton,$5.00 ,40007563001
      16TC52,TESTER Sugar Sugar,$5.00 ,40007566001
171511,,-,40000001204
171604,,-,40005418001
      1728RP,,-,40000002724
173232,,-,40005756001
174803,,-,40005240001
175900,,-,40000001252
178009,,-,40000000906
178311,,-,40005640001
180327,,-,40005368001
180329,,-,40005367001
      18041D,,-,40000003082
180900,,-,40005597001
180916,,-,40004411001
180920,,-,40004410001
181507,,-,40004412001
183213,,-,40004451001
184011,,-,40000000937
184214,,-,40004587001
184904,,-,40004453001
184911,,-,40004452001
185602,,-,40004459001
185704,,-,40000001118
185813,,-,40005918001
185814,,-,40005912001
185830,,-,40005911001
      1858BW,,-,40000001694
185912,,-,40005907001
187111,,-,40006066001
187220,,-,40005803001
187300,,-,40000000807
187318,,-,40004454001
188003,,-,40000000392
188728,,-,40000000576
189204,,-,40000001184
      1917DR,Sleeveless Dress,$23.75 ,40000003928
194801,,-,40000000389
194818,,-,40000000390
196501,,-,40004585001
197704,,-,40000000393
198814,,-,40004584001
      1E1225,,-,40000002780
      1E1227,,-,40000002831
200000,,-,40005954001
201300,,-,40000000808
      20-134,,-,40005193001
202200,,-,40005981001
      20-228,,-,40005361001
      20-228,,-,4202280
202318,,-,40000000613
      20-238,,-,40004389001
      20-238,,-,4200238
      20-240,,-,40004124001
      20-242,,-,40004125001
      20-242,,-,4202420
      202CTL,Cocktail Napkin,$2.50 ,40008075001
      20-322,,-,420322
      2048MI,,-,40000002740
205000,,-,40000000672
205316,,-,40004677001
      2057RS,,-,40000002414
      20-714,,-,40004178001
      2074DR,Dress,$17.75 ,40000003735
208008,,-,40004701001
208408,,-,40004678001
208609,,-,40005375001
208802,,-,40004680001
209102,,-,40004681001
209209,,-,40004682001
209226,,-,40000001066
209300,,-,40000000824
209308,,-,40000000984
209718,,-,40004702001
210038,,-,40000003078
211062,,-,40000002553
211201,,-,40005452001
      2113DR,,$20.75 ,40000003736
      211X01,,-,40000001005
      211X29,,-,40000001003
      211X30,,-,40000001007
212100,,-,40005889001
212601,,-,40004106001
212716,,-,40004727001
213311,,-,40004704001
213400,,-,40005898001
214204,,-,40004728001
      2145DR,,$25.75 ,40000003737
214801,,-,40004699001
214928,,-,40000000152
215704,,-,40004816001
216529,,-,40000000520
      2168MF,,-,40000002150
219215,,-,40006030001
219300,,-,40000000810
219432,,-,40000001229
220716,,-,40004947001
      2211RS,,-,40000002415
221212,,-,40000000704
221300,,-,40000000811
222004,,-,40000000214
222014,,-,40000001196
222402,,-,40000000341
      2226TP,Top,$22.75 ,40000003931
223500,,-,40000000854
224111,,-,40004817001
224300,,-,40000000813
225012,,-,40000001288
225500,,-,40006075001
225602,,-,40005741001
225616,,-,40005742001
225816,,-,40004576001
      2262TP,Renee C Top,$19.75 ,40000004264
226902,,-,40005865001
227100,,-,40000000856
227420,,-,40005573001
227819,,-,40000001022
      22812P,,-,40000001656
      22832D,Doe & Rae Dressw,$21.00 ,40000003868
228918,,-,40000001207
230014,,-,40000001059
231201,,-,40000001040
232500,,-,40000000395
232516,,-,40003774001
232800,,-,40000000830
233411,,-,40000000510
233426,,-,40000001074
233709,,-,40005470001
234201,,-,40000000951
237300,,-,40000000623
237516,,-,40004625001
237516,,-,4237516
237904,,-,40000001247
240309,,-,40000000405
240330,,-,40000000404
240400,,-,40000000858
240511,,-,40000001360
244308,,-,40005647001
244901,,-,40000000952
245016,,-,40004393001
245016,,-,4245016
247216,,-,40000000877
248204,,-,40000001069
248220,,-,40000001068
248501,,-,40000000062
249000,Necklace,-,40000004119
250304,,-,40000001248
251102,,-,40000001073
      2539-1,Muave Handbag,$17.90 ,40000004668
      2543-1,Teal Handbag,$17.90 ,40000004669
256236,Necklace,-,40000004071
257518,Necklace,-,257518
257518,Necklace,-,4257518
257904,,-,40005588001
260401,,-,40000000204
260403,,-,40000000206
260405,,-,40000000207
260407,,-,40000000205
260411,,-,40000000439
260601,,-,40000000208
260801,,-,40000000209
261207,,-,40000000210
261701,,-,40000000440
261807,,-,40000000441
262500,,-,40000000869
265018,,-,40001241001
267520,,-,40005524001
267520,,-,4267520
267702,,-,40000001320
270000,,-,40000003496
270020,,-,40001084001
270020,,-,4270020
270202,,-,40005677001
272522,Necklace,-,40002985001
273308,,-,40006092001
273701,,-,40000001072
273703,,-,40000001077
274818,,-,40000000128
275022,,-,40005363001
275601,,-,40000000836
280020,,-,
280024,,-,
      28011M,Mamie Ruth,$27.50 ,40000004256
      28027M,Mamie Ruth,$27.50 ,40000004254
282607,,-,40005237001
287011,Mamie Ruth Sunday Ticket Tee,$27.00 ,40000004389
289422,,-,40000001155
294013,,-,40005681001
      2N1011,,-,40000002783
      2N1178,,-,40000002784
      2N1420,,-,40000002946
      2N1599,,-,40000003264
300121,,-,40000000321
301301,,-,40000000310
301700,,-,40000000794
302707,,-,40006134001
303100,,-,40000001105
305104,,-,40005658001
307029,,-,40000000782
307900,,-,40000000790
      3087VM,,-,40000002692
310001,,-,40000003495
      31207A,Red Print Chain,$14.95 ,40000004118
315010,,-,40001291001
315010,,-,4315010
317512,,-,40003109001
320012,,-,40001994001
320012,,-,4320012
321207,,-,40000000557
324702,,-,40000001359
324804,,-,40005674001
324832,,-,40005673001
      324CTL,Cocktail Napkin,$2.50 ,40008071001
325008,,-,40001609001
325012,,-,325012
325015,,-,40001783001
      326CTL,Cocktail Napkin,$2.50 ,40008072001
327000,,-,40004998001
327108,,-,40005762001
327514,,-,40004436001
327514,,-,4327514
327515,,-,40001691001
327515,,-,4327515
330500,,-,40000000298
330516,,-,40004916001
330600,,-,40004999001
330800,,-,40000000297
331400,,-,40000000300
332512,,-,40001608001
332512,,-,4332512
332514,,-,40004348001
332601,,-,40000000963
332604,,-,40000001181
332611,,-,40000001178
332620,,-,40000001180
335015,,-,40001832001
335015,,-,4335015
335016,,-,40002617001
337514,,-,40004437001
337514,,-,4337514
337515,,-,40001439001
337515,,-,4337515
337516,,-,40005256001
337516,,-,4337516
339518,,-,40000000894
339520,,-,40000000661
340015,,-,40001289001
340015,,-,4340015
340016,Bracelet,-,40002385001
340016,Bracelet,-,4340016
340501,,-,40000000069
340502,,-,40000000191
342515,,-,40001441001
342716,,-,40006021001
343516,,-,40005797001
343516,,-,4343516
345016,,-,40003264001
345016,,-,4345016
345101,,-,40000001049
345111,,-,40000001386
346009,,-,40000001183
346600,,-,40000000486
347516,,-,40002490001
347516,,-,4347516
349402,,-,40005645001
350015,,-,40001131001
350015,,-,4350015
350101,,-,40000001189
350104,,-,40000001190
350108,,-,40000001191
350200,,-,40000000247
350700,,-,40000001078
351100,,-,40000000251
351114,,-,40000001206
351719,,-,40000000249
352000,,-,40000000795
352029,,-,40000001015
352100,,-,40000000397
      3523MF,,-,40000002308
352500,,-,40000000928
355018,,-,40001993001
355018,,-,4355018
357000,,-,40000000847
362518,,-,40003135001
365020,,-,40002487001
365020,,-,4365020
367520,,-,40004993001
367520,,-,4367520
367522,,-,40003265001
367522,,-,4367522
368200,,-,40000000488
370020,,-,40002174001
370020,,-,4370020
370022,,-,40003068001
370022,,-,4370022
370801,,-,40000001201
372520,,-,40005735001
372520,,-,4372520
375020,,-,375020
375020,,-,4375020
375315,,-,40005757001
380022,,-,40002488001
380022,,-,4380022
380024,,-,40003868001
      38004S,Mamie Ruth,$27.50 ,40000004252
381808,,-,40005819001
384919,,-,40000001623
385025,,-,40004470001
390519,,-,40000000252
391227,,-,40000001010
394001,,-,40000000954
397202,,-,40006078001
399211,,-,40005389001
400426,,-,40000003123
400680,,-,40000002708
400761,,-,40000002709
400852,,-,40000003122
400882,,-,40000003278
400883,,-,40000003279
400889,,-,40000003280
400894,,-,40000003221
400917,,-,40000003114
400919,,-,40000003281
400931,,-,40000003223
400947,,-,40000003282
400949,,-,40000003219
400963,,-,40000003224
400968,,-,40000003316
400973,,-,40000003318
400987,,-,40000003220
401000,,-,40000003121
401012,,-,40000003222
401018,,-,40000003317
401075,,-,40000003116
401111,,-,40000003115
401159,,-,40000003283
401195,,-,40000003120
401199,,-,40000003118
401201,,-,40000003119
401202,,-,40000003117
401513,,-,40000003550
401535,,-,40000003556
401558,,-,40000003551
401563,,-,40000003662
401564,,-,40000003552
401572,,-,40000003553
401590,,-,40000003554
401591,,-,40000003557
401601,,-,40000003555
401691,,-,40000003558
404501,,-,40000000504
404511,,-,40000000503
404516,,-,40000000834
404518,,-,40000000501
404527,,-,40000000502
404528,,-,40000000499
404530,,-,40000000500
408101,,-,40000000425
408119,,-,40000000426
410601,,-,40000000751
410801,,-,40000000753
410921,,-,40000000749
411400,,-,40000000755
411501,,-,40000000754
413016,,-,40004314001
413822,,-,40000000505
415008,,-,40002807001
415008,,-,4415008
417510,,-,40002862001
418508,,-,40003645001
418508,,-,4418508
420008,,-,40000001289
420010,,-,40002002001
420010,,-,4420010
420322,,-,40000000569
420722,,-,40000000570
420912,,-,40000000566
421225,Layers Top,$34.00 ,40000004199
421801,,-,40000000565
421912,,-,40000000567
      42249T,Mystree Lined Long Vest,$35.00 ,40000004660
422510,,-,40002648001
422510,,-,4422510
424010,,-,40003644001
424010,,-,4424010
425301,,-,40000000699
427301,,-,40005218001
430010,,-,40002004001
430010,,-,4430010
430400,,-,40000000528
431708,,-,40000000529
432512,,-,40003112001
432800,,-,40006113001
432801,,-,40005824001
432818,,-,40000001217
432832,,-,40005825001
